1403638173.995096921920776 -0.3549626743200959833046682 -0.5115951568443262154062268 0.691071486111529686979793 -0.04452496983697879634478412 0.08051509537413520378734688 -0.6559227588573652845127526 0.7491997025403173138258239
1403638173.945096969604492 -0.3651524250936265536537917 -0.5193525188232326339488054 0.699608619888709593048759 -0.04339216515872301727085869 0.08102260687404524985844034 -0.6561990760819198520437112 0.7489694500316254055505283
1403638173.895097017288208 -0.376886717059854270406305 -0.5279736834984760651678926 0.7080770321739363604152118 -0.04468067084174896785864206 0.08017148130220613788665673 -0.6571024271224983337447156 0.7481928812644546011867419
1403638173.845097064971924 -0.3876366073664690437006186 -0.5361483470588666033762593 0.7164429681653176062994248 -0.04289062579881353087785101 0.08107923325529434177560972 -0.6559962420545945027683388 0.7491698635695493990738214
1403638173.745096921920776 -0.4090198985047983071261513 -0.5542799263297856215970683 0.7336486145705607420097749 -0.0404744825759304274748196 0.08186072722157548831045659 -0.6575277676697816042761247 0.7478755753065891020980871
1403638173.695096969604492 -0.4198501472853822802377977 -0.561563256134408272934877 0.7421265941187848991233977 -0.0390642482132707580255726 0.08312046041850870703449061 -0.658217351595696831267901 0.7472047210877552636532073
1403638173.645097017288208 -0.4324981083971005668686871 -0.5706322993363343032413582 0.7492170173820974499179215 -0.03929391898386531273290601 0.08293611680694144838721371 -0.657352771515383516032216 0.7479738750681015346799541
1403638173.595097064971924 -0.4414543396879188064119148 -0.5797905502562937796184883 0.7571175368794801352478885 -0.03830222547090551821202808 0.08186595010591742049843589 -0.6570315782344290367333883 0.7484252946252151206252279
1403638173.54509711265564 -0.4544364179320127261618723 -0.5878119917082421652665403 0.76400556729584345738715 -0.03700497799496971218502495 0.0819157613643775039946604 -0.6538018210634165550132479 0.7513079358187326750595503
1403638173.29509711265564 -0.5091783432161937072990554 -0.623680702747602455637832 0.8022436805967479989121216 -0.01972017848523959643314285 0.0795186761137268854904292 -0.6276413769299944434010285 0.7741796998540713126146784
1403638173.145097017288208 -0.5407066001943757749259589 -0.6426174173651721943656412 0.8248758455636993058845974 -0.01267518112168407318218755 0.08498419432349670066262348 -0.6198944855317646274173171 0.7799665676387540491631967
1403638173.04509711265564 -0.5625298604864622520338457 -0.6569314965329982047848034 0.8378608041001305295480961 -0.0108697396828954778030818 0.09406859329282327153443077 -0.6213794915722061773522 0.7777663420229166124642006
1403638172.945096969604492 -0.5824536804005063794775765 -0.6675486207115288728175528 0.8504837831222822330801137 -0.009394976737696117061182655 0.1021657548145458865862523 -0.6233746846697405530335345 0.7751631586842162580097693
