1403636762.913555383682251 -0.07963493365182458538775734 -0.059265096817647522353667 0.06673564241806687058478076 -0.623525014685257228386206 0.629886312032142070549412 0.4550748393467677899160151 -0.08582929916835033146149669
1403636762.863555431365967 -0.08092961867974748924048356 -0.05763425719862409757343613 0.06586550819715343563220955 -0.6145041063008410686663296 0.6362560914945615264670664 0.4597203242714365534205001 -0.07886772833919712677452907
1403636762.763555526733398 -0.08128031108394463688515685 -0.05907925447699885479480031 0.06495268426573842790450186 -0.5965715061116170225830047 0.640445417342097589319394 0.4798989632329601628946136 -0.06024217302263962237063311
1403636762.713555574417114 -0.08109760091683146376873026 -0.05982157899260920341788506 0.06544702367304303103345831 -0.5911272040485234802176251 0.6453535190812451638464609 0.4799955412633383766696227 -0.06075964148381413770794168
1403636762.663555383682251 -0.08149788362184037793234381 -0.06037732949699253781616903 0.06573333593691266241165749 -0.5864811930436347742201519 0.6488405089386394264394653 0.4811570424042515004003917 -0.05944487827941852264856948
1403636762.613555431365967 -0.08147245124782151459719159 -0.06235419344173004363440782 0.06539153092630306529642326 -0.5872859023516935339515044 0.6435822715262026205707002 0.4879145348209524279958771 -0.05325930796111037063278459
1403636762.563555479049683 -0.08151727266313549269405314 -0.06477174775367193493291751 0.06483725016020806808381138 -0.5916556237356660474802084 0.6343442844026369042964575 0.4954910424618074737956874 -0.0451618838991152682371677
1403636762.363555431365967 -0.08168334483587315342223434 -0.07173709870583927505904853 0.06394254415206915287406275 0.6125195889171811680640189 -0.6033124636956201936044408 -0.5097996296456165365995616 0.03062933162389648925061358
1403636762.213555574417114 -0.08174815563944323737466391 -0.07286252534946366377077709 0.06533517310552722223704336 0.6285694496926993446450638 -0.5963340925460312025307985 -0.497532090589879683051322 0.0418079828687061005876302
1403636761.963555574417114 -0.08370387816779809031508819 -0.06703497901453359109069652 0.07003604982583735982792916 -0.6072643891238196367510227 0.6298603372199624850225064 0.4811287563700610281358649 -0.05496396965556685915155199
1403636761.863555431365967 -0.08403642050928836204626293 -0.06628951164563963438514094 0.07121825913071190561343116 -0.6053884026821280128771718 0.6335584659927021577985329 0.4784466822743299041498233 -0.05654479571482752542355144
1403636761.763555526733398 -0.08423984029398928763399113 -0.06714943268881980176221447 0.07175249745432851766757665 -0.6102407915422665141136349 0.6275460424918917201608792 0.4805086030469370994566702 -0.05388518559102756233514242
1403636761.413555383682251 -0.08623369380775584847054205 -0.07000096772672971534579034 0.07413279184813320599189979 -0.6054881163032742596996627 0.6160117224881960229510014 0.5030782019979465058412416 -0.02874061803241387963447906
1403636761.313555479049683 -0.08716616325226138328741143 -0.07071190549639413958082912 0.0747724942761847366501371 -0.6003743213109645759928412 0.6163787859845277772308236 0.5090405152948739297968928 -0.02248527795111429986030238
1403636761.163555383682251 -0.08829216183061197598114234 -0.07254605087006860131282338 0.07551103014631525833788572 -0.6068380481858192121435991 0.615788719875566492589769 0.5016215429899418820625101 -0.03045779032952343826079478
1403636761.113555431365967 -0.08858178878306741110826295 -0.07334563340847578827297326 0.07556208953424478624860683 -0.6115197531168938827050852 0.6143048043773556843305528 0.4974351640611043290363114 -0.03509172051827889188269083
1403636761.063555479049683 -0.08894504253544341376702675 -0.07424823400818808538659255 0.07549516768804734323516925 0.6161083217510936460570292 -0.6121065660258598883913805 -0.494215888359339106106205 0.03855862811349990149079048
1403636760.963555574417114 -0.0897179592345362375560569 -0.07586873931219131894643226 0.07507151640789516688911931 0.6226823741980292981068601 -0.6080050045582626738749354 -0.4906797190320170698463187 0.04277862590940120779414713
1403636760.863555431365967 -0.09087742096922934997849097 -0.07662887251918616693391328 0.07475086469880709572066735 0.620220397073497409223819 -0.6093524648849039104803182 -0.4921953286378401015710438 0.04195262465902312165599852
1403636760.713555574417114 -0.09253129728106448959046304 -0.07736445661238391946490367 0.07402702839915249743985015 0.6138336431676816307145828 -0.6134113443559265910209888 -0.4953265619099120886659193 0.03982953456578521705955254
1403636760.513555526733398 -0.09383886869810637021416255 -0.07915137613677894479202735 0.07310064331405860538204422 0.6194938106387384291195985 -0.6164514568632475377540914 -0.4831004239192732696572818 0.05318825158719507617544053
1403636760.263555526733398 -0.09608211984602638144892239 -0.08078314311101530975633978 0.07117270748936393998107519 -0.6090215386468026403932186 0.6215285754626803660372047 0.4905868494505919996662158 -0.04603860917272839525793415
1403636760.113555431365967 -0.09755693082947894390066779 -0.08175727305085978002807678 0.06991631631340847197186861 -0.6056322417146534631271493 0.6213594960724668769813661 0.4954624633835481017918312 -0.04048349912704942571428646
1403636759.963555574417114 -0.09873285997193828600337895 -0.08283353790206968159104406 0.06896357782854130313854313 -0.6137651434523853088975898 0.6193393378614164834772282 0.4872844120207539542199981 -0.04759249384138235228203229
1403636759.813555479049683 -0.09994973057122397142038039 -0.08337430515957636179003032 0.06834192064662913956851753 0.6195619976680556417747425 -0.6185310883646534252378046 -0.480155201027425870830001 0.05489286969308066616024533
